timestamp,price
2023-08-06,1.6890376701415168
2023-08-07,1.7003506478464891
2023-08-08,1.796504089128246
2023-08-09,1.6829939358027965
2023-08-10,1.554537658297538
2023-08-11,1.577346728511382
2023-08-12,1.5862886218472083
2023-08-13,1.551728932217757
2023-08-14,1.5387755242144157
2023-08-15,1.5325075732769615
2023-08-16,1.4716146281920077
2023-08-17,1.4048760313695097
2023-08-18,1.3607369827023112
2023-08-19,1.4402799559445116
2023-08-20,1.4724309103351123
2023-08-21,1.471873430792369
2023-08-22,1.5312055674546237
2023-08-23,1.5779892846597026
2023-08-24,1.5584157027474468
2023-08-25,1.5859720198282763
2023-08-26,1.46924706256871
2023-08-27,1.4818619337540648
2023-08-28,1.4535845235270186
2023-08-29,1.42253670560971
2023-08-30,1.4913208197279904
2023-08-31,1.4834838750983788
2023-09-01,1.3910540800500484
2023-09-02,1.3176159559772989
2023-09-03,1.3180207884928898
2023-09-04,1.339370145329066
2023-09-05,1.3412393791818173
2023-09-06,1.345221007685992
2023-09-07,1.3304228248232028
2023-09-08,1.3379820700261618
2023-09-09,1.2986584360767148
2023-09-10,1.293666540416093
2023-09-11,1.2693597744659968
2023-09-12,1.2757594089691802
2023-09-13,1.3381823763626615
2023-09-14,1.3527252019200895
2023-09-15,1.3580675915057836
2023-09-16,1.4064072157412162
2023-09-17,1.3930332478999161
2023-09-18,1.3731996489812348
2023-09-19,1.36858048542308
2023-09-20,1.380530290661975
2023-09-21,1.3907134619171067
2023-09-22,1.2970176450950857
2023-09-23,1.2928352070198283
2023-09-24,1.2983212012091503
2023-09-25,1.2633786506803315
2023-09-26,1.2495853425483463
2023-09-27,1.2871569657575173
2023-09-28,1.269241791241121
2023-09-29,1.3226988853557538
2023-09-30,1.3353956124429447
2023-10-01,1.3449755806325707
2023-10-02,1.4126450740211864
2023-10-03,1.396145360105351
2023-10-04,1.3214380237918668
2023-10-05,1.3307809718922363
2023-10-06,1.3015230608390935
2023-10-07,1.3057800742856296
2023-10-08,1.2902165538798187
2023-10-09,1.28077029220037
2023-10-10,1.2288710890827932
2023-10-11,1.2442696410329575
2023-10-12,1.2435206364548144
2023-10-13,1.1901143000538124
2023-10-14,1.2073350213215854
2023-10-15,1.199447396197045
2023-10-16,1.2083975125332593
2023-10-17,1.2359239562663995
2023-10-18,1.1961006872475608
2023-10-19,1.1868273017012767
2023-10-20,1.1717394793777864
2023-10-21,1.233611947623541
2023-10-22,1.2681809811489353
2023-10-23,1.311752779949613
2023-10-24,1.353171605863951
2023-10-25,1.3914340766376536
2023-10-26,1.379208049403898
2023-10-27,1.4098333132809882
2023-10-28,1.3674903039484316
2023-10-29,1.3717941770309419
2023-10-30,1.4111379527387233
2023-10-31,1.4204722454341745
2023-11-01,1.3922022936174299
2023-11-02,1.4355831717170506
2023-11-03,1.37193801772026
2023-11-04,1.4209922224178804
2023-11-05,1.4983890690997639
2023-11-06,1.545221616642492
2023-11-07,1.5685884746549268
2023-11-08,1.5124687490631337
2023-11-09,1.531896881396397
2023-11-10,1.7422670654435197
2023-11-11,1.7224316983142574
2023-11-12,1.6903411508181125
2023-11-13,1.8161543161606835
2023-11-14,1.8023222766668727
2023-11-15,1.7963816192318758
2023-11-16,1.858621711183353
2023-11-17,1.8004764227292758
2023-11-18,1.7019693824869517
2023-11-19,1.737467008560083
2023-11-20,1.788331094999418
2023-11-21,1.727901922864711
2023-11-22,1.5984533322580405
2023-11-23,1.734875056619354
2023-11-24,1.8185738636424313
2023-11-25,1.7980128923062464
2023-11-26,1.7824076319487892
2023-11-27,1.814648940600293
2023-11-28,1.7284620336932177
2023-11-29,1.7144579219096263
2023-11-30,1.6858034298120517
2023-12-01,1.6709397779778858
2023-12-02,1.6570738095833653
2023-12-03,1.76020772499527
2023-12-04,1.719741023023491
2023-12-05,1.7903264703678303
2023-12-06,1.8007781540662335
2023-12-07,1.7128268433625522
2023-12-08,2.1780496299102836
2023-12-09,2.1198484792508667
2023-12-10,2.0339322661035184
2023-12-11,2.16964297927006
2023-12-12,2.28819960765443
2023-12-13,2.3380797376457627
2023-12-14,2.2368579934819035
2023-12-15,2.2587425754803774
2023-12-16,2.093693816422702
2023-12-17,2.1805348958919177
2023-12-18,2.084722368339565
2023-12-19,2.2316177238786223
2023-12-20,2.109474118763926
2023-12-21,2.2422266324902207
2023-12-22,2.5182307515751674
2023-12-23,3.509716392048506
2023-12-24,3.4186337300498253
2023-12-25,3.5887207661588367
2023-12-26,3.3820667194649614
2023-12-27,3.4803812262098472
2023-12-28,3.960804642610444
2023-12-29,3.5944575448722262
2023-12-30,3.9083658710889897
2023-12-31,3.615758367051002
2024-01-01,3.7001799427829654
2024-01-02,3.993807919548209
2024-01-03,3.717379789838658
2024-01-04,3.4646784328882267
2024-01-05,3.7122741665706323
2024-01-06,3.417755666802777
2024-01-07,3.234773639327002
2024-01-08,3.174226995196059
2024-01-09,3.4161122384584703
2024-01-10,3.594739289602071
2024-01-11,3.950375015023487
2024-01-12,3.9791392219461876
2024-01-13,3.9307698711354533
2024-01-14,3.817680148648468
2024-01-15,3.46954483862303
2024-01-16,3.4513042575030233
2024-01-17,3.604545329004076
2024-01-18,3.449307555367459
2024-01-19,3.211256296208186
2024-01-20,3.1977003233062304
2024-01-21,3.1793784331946062
2024-01-22,3.1176816992069054
2024-01-23,2.970372737508566
2024-01-24,2.815335671034256
2024-01-25,2.861549356984241
2024-01-26,2.933386388511147
2024-01-27,3.069792969898206
2024-01-28,3.068764187045631
2024-01-29,3.028863015816947
2024-01-30,3.1633976511485375
