timestamp,price
2023-08-06,29046.800457023197
2023-08-07,29044.204375577556
2023-08-08,29178.147751873083
2023-08-09,29779.56167125089
2023-08-10,29585.48807737921
2023-08-11,29423.81891597763
2023-08-12,29396.8479714205
2023-08-13,29412.142274584105
2023-08-14,29284.96971374381
2023-08-15,29400.58680419105
2023-08-16,29170.490397060614
2023-08-17,28754.197021112574
2023-08-18,26501.58726991974
2023-08-19,26042.838256848998
2023-08-20,26104.778630797897
2023-08-21,26160.700419818215
2023-08-22,26119.005958595222
2023-08-23,26033.675406585844
2023-08-24,26450.00862461353
2023-08-25,26134.934254516003
2023-08-26,26044.036209289134
2023-08-27,26002.015717319366
2023-08-28,26082.717178218525
2023-08-29,26109.2698239287
2023-08-30,27730.50373550554
2023-08-31,27297.261438480404
2023-09-01,25927.417005779287
2023-09-02,25812.33049442542
2023-09-03,25853.65684277757
2023-09-04,25959.596311463454
2023-09-05,25829.364772941324
2023-09-06,25784.41351983038
2023-09-07,25752.958418589413
2023-09-08,26192.333433090567
2023-09-09,25907.228137249735
2023-09-10,25889.3250094629
2023-09-11,25834.580098562914
2023-09-12,25133.303106566527
2023-09-13,25866.806663158084
2023-09-14,26223.436075660946
2023-09-15,26531.39556626326
2023-09-16,26634.631025000588
2023-09-17,26557.768691994646
2023-09-18,26520.988254783886
2023-09-19,26741.461110948952
2023-09-20,27219.296874634216
2023-09-21,27115.846446970816
2023-09-22,26561.133454198716
2023-09-23,26572.0381115526
2023-09-24,26573.9234797301
2023-09-25,26249.562897845204
2023-09-26,26298.634678281232
2023-09-27,26204.75759083597
2023-09-28,26350.146895428057
2023-09-29,27009.01375072488
2023-09-30,26917.199101637976
2023-10-01,26969.876144072576
2023-10-02,27967.510579087113
2023-10-03,27615.06488509527
2023-10-04,27439.121946705116
2023-10-05,27792.1112772493
2023-10-06,27435.874615135104
2023-10-07,27958.196437350485
2023-10-08,27977.543490700005
2023-10-09,27948.10365174851
2023-10-10,27593.782534439666
2023-10-11,27392.247702732497
2023-10-12,26842.190439092396
2023-10-13,26729.137205815106
2023-10-14,26841.136220644406
2023-10-15,26863.183569079916
2023-10-16,27150.29700140705
2023-10-17,28513.30993247735
2023-10-18,28417.72175169982
2023-10-19,28328.245198134824
2023-10-20,28715.748142407952
2023-10-21,29677.392888476206
2023-10-22,29920.07449265145
2023-10-23,30019.38050086351
2023-10-24,32953.262760830985
2023-10-25,33846.72425733224
2023-10-26,34471.986031672015
2023-10-27,34174.451552912586
2023-10-28,33899.09305644032
2023-10-29,34092.630932838576
2023-10-30,34556.242814761616
2023-10-31,34498.70391946407
2023-11-01,34672.2892841885
2023-11-02,35457.45491210553
2023-11-03,34924.05545044328
2023-11-04,34731.38136896784
2023-11-05,35048.407834901074
2023-11-06,35061.92874919579
2023-11-07,35031.26888208706
2023-11-08,35436.53762957962
2023-11-09,35795.080630710196
2023-11-10,36768.42081912672
2023-11-11,37344.249000720345
2023-11-12,37122.722824306555
2023-11-13,37067.69698212008
2023-11-14,36549.16204829837
2023-11-15,35545.201433454065
2023-11-16,37903.66245166294
2023-11-17,36201.51611146142
2023-11-18,36527.76022530742
2023-11-19,36582.36844192274
2023-11-20,37413.99460790531
2023-11-21,37489.298470802016
2023-11-22,35965.36036068078
2023-11-23,37464.83293220907
2023-11-24,37293.316127426726
2023-11-25,37738.93169747125
2023-11-26,37809.85286625321
2023-11-27,37491.838186008135
2023-11-28,37250.16905148115
2023-11-29,37802.23604377473
2023-11-30,37810.34641654128
2023-12-01,37711.81837585267
2023-12-02,38688.25874179069
2023-12-03,39481.666416062864
2023-12-04,39960.275420410515
2023-12-05,41974.331772543344
2023-12-06,44105.94477259938
2023-12-07,43788.28880825234
2023-12-08,43270.11955970747
2023-12-09,44202.17610943621
2023-12-10,43745.49199189547
2023-12-11,43757.959937619176
2023-12-12,41200.96272610168
2023-12-13,41450.819387377436
2023-12-14,42931.76182603245
2023-12-15,43009.5954563739
