timestamp,price,trailing_stop_loss,tsl_value,hold_value
2023-08-06,7.218537735993114,7.218537735993114,10000.0,10000.0
2023-08-07,7.090867388745349,7.218537735993114,9823.135443884745,9823.135443884745
2023-08-08,7.281257737532851,7.218537735993114,10000.0,10086.887405501813
2023-08-09,7.446212665023167,7.218537735993114,10315.403115363406,10315.403115363406
2023-08-10,7.6979698366517475,7.218537735993114,10664.167894098671,10664.167894098671
2023-08-11,7.610665641400224,7.218537735993114,10543.223461244623,10543.223461244623
2023-08-12,7.484950020872433,7.218537735993114,10369.066831293176,10369.066831293176
2023-08-13,7.437998137088484,7.218537735993114,10304.02334810982,10304.02334810982
2023-08-14,7.368213601305651,7.218537735993114,10207.349287053281,10207.349287053281
2023-08-15,7.411531002098271,7.218537735993114,10267.357840553846,10267.357840553846
2023-08-16,7.041426182419712,7.218537735993114,9754.643447120478,9754.643447120478
2023-08-17,6.759308785156346,7.218537735993114,10000.0,9363.819976244
2023-08-18,6.177776083175886,7.218537735993114,10000.0,8558.209860665027
2023-08-19,6.169827358126142,7.218537735993114,10000.0,8547.198316027516
2023-08-20,6.175369066489236,7.218537735993114,10000.0,8554.87536720571
2023-08-21,6.206875302692759,7.218537735993114,10000.0,8598.521653137592
2023-08-22,6.175229867826943,7.218537735993114,10000.0,8554.682532219755
2023-08-23,6.110510301913962,7.218537735993114,10000.0,8465.025085961248
2023-08-24,6.346907274261131,7.218537735993114,10000.0,8792.511040863783
2023-08-25,6.072998623497532,7.218537735993114,10000.0,8413.059328091216
2023-08-26,6.0092230890773,7.218537735993114,10000.0,8324.709669541628
2023-08-27,6.004275095687794,7.218537735993114,10000.0,8317.855104849343
2023-08-28,6.02238371755352,7.218537735993114,10000.0,8342.941379283337
2023-08-29,5.978984470643784,7.218537735993114,10000.0,8282.81944254629
2023-08-30,6.186604079247775,7.218537735993114,10000.0,8570.439478899021
2023-08-31,5.931985623892427,7.218537735993114,10000.0,8217.71090052536
2023-09-01,5.874259604181934,7.218537735993114,10000.0,8137.741768518668
2023-09-02,5.933920190124827,7.218537735993114,10000.0,8220.390897919782
2023-09-03,5.9649969290491045,7.218537735993114,10000.0,8263.44219177023
2023-09-04,6.025127120866322,7.218537735993114,10000.0,8346.741876576745
2023-09-05,6.015891215437196,7.218537735993114,10000.0,8333.9471724872
2023-09-06,6.13681681655525,7.218537735993114,10000.0,8501.468082594927
2023-09-07,6.295323476025742,7.218537735993114,10000.0,8721.050864132723
2023-09-08,6.379943170991524,7.218537735993114,10000.0,8838.276399359687
2023-09-09,6.280802218251245,7.218537735993114,10000.0,8700.93424452694
2023-09-10,6.160013404946028,7.218537735993114,10000.0,8533.602829602087
2023-09-11,6.014861843002968,7.218537735993114,10000.0,8332.521160084305
2023-09-12,5.81750855213024,7.218537735993114,10000.0,8059.123280776031
2023-09-13,5.962547629131711,7.218537735993114,10000.0,8260.049122416058
2023-09-14,6.019990967320409,7.218537735993114,10000.0,8339.626649457681
2023-09-15,6.150073503944212,7.218537735993114,10000.0,8519.832864873284
2023-09-16,6.365398241529255,7.218537735993114,10000.0,8818.126986841213
2023-09-17,6.283632065709154,7.218537735993114,10000.0,8704.854494806714
2023-09-18,6.143214110253745,7.218537735993114,10000.0,8510.330395063831
2023-09-19,6.554833100265137,7.218537735993114,10000.0,9080.555286954297
2023-09-20,6.860257820706446,7.218537735993114,10000.0,9503.666908188052
2023-09-21,6.902336365409894,7.218537735993114,10000.0,9561.959246944745
2023-09-22,6.677166207814441,7.218537735993114,10000.0,9250.026046855332
2023-09-23,6.931605891556583,7.218537735993114,10000.0,9602.506968958782
2023-09-24,7.194960176959179,7.218537735993114,10000.0,9967.33748593379
2023-09-25,6.981401897591298,7.218537735993114,10000.0,9671.490477608218
2023-09-26,7.487043588194197,7.218537735993114,10000.0,10371.967096413804
2023-09-27,7.367758979006849,7.218537735993114,10206.719488726489,10206.719488726489
2023-09-28,7.643620502199395,7.218537735993114,10588.876558872487,10588.876558872487
2023-09-29,7.817963883481831,7.218537735993114,10830.398301445257,10830.398301445257
2023-09-30,7.957478510718355,7.218537735993114,11023.671000624863,11023.671000624863
2023-10-01,8.173275205355003,7.218537735993114,11322.61893513609,11322.61893513609
2023-10-02,8.042026246577885,7.218537735993114,11140.796849310198,11140.796849310198
2023-10-03,7.472030354142351,7.218537735993114,10351.168931188475,10351.168931188475
2023-10-04,7.418879844248799,7.218537735993114,10277.538354141641,10277.538354141641
2023-10-05,7.688843987507268,7.218537735993114,10651.525653414696,10651.525653414696
2023-10-06,7.47466112605068,7.218537735993114,10354.813397705857,10354.813397705857
2023-10-07,7.653735252025906,7.218537735993114,10602.888745545803,10602.888745545803
2023-10-08,7.533088381302588,7.218537735993114,10435.75396681943,10435.75396681943
2023-10-09,7.678215230808403,7.218537735993114,10636.801401651255,10636.801401651255
2023-10-10,7.282660706354257,7.218537735993114,10088.83096924383,10088.83096924383
2023-10-11,7.266659000819015,7.218537735993114,10066.663452607525,10066.663452607525
2023-10-12,7.391047845405136,7.218537735993114,10238.982070498643,10238.982070498643
2023-10-13,7.18582020146808,7.218537735993114,9954.675675709366,9954.675675709366
2023-10-14,7.252798163179459,7.218537735993114,10000.0,10047.461727623193
2023-10-15,7.319920085397909,7.218537735993114,10140.44721121188,10140.44721121188
2023-10-16,7.418398480867385,7.218537735993114,10276.871510801591,10276.871510801591
2023-10-17,7.546265554361975,7.218537735993114,10454.008596138166,10454.008596138166
2023-10-18,7.335475538417494,7.218537735993114,10161.996524367123,10161.996524367123
