timestamp,price,trailing_stop_loss,tsl_value,hold_value
2023-08-06,1.1360233543704976,1.1360233543704976,10000.0,10000.0
2023-08-07,1.1351793876433038,1.1360233543704976,9992.57086816088,9992.57086816088
2023-08-08,1.1322328864485085,1.1360233543704976,10000.0,9966.63389086671
2023-08-09,1.1602031977248894,1.1360233543704976,10000.0,10212.846357967619
2023-08-10,1.1758924019685837,1.1360233543704976,10350.952711004595,10350.952711004595
2023-08-11,1.158866249990443,1.1360233543704976,10201.077693799729,10201.077693799729
2023-08-12,1.1575074179067275,1.1360233543704976,10189.116389672594,10189.116389672594
2023-08-13,1.1623077745528083,1.1360233543704976,10231.372181576984,10231.372181576984
2023-08-14,1.1406135832064537,1.1360233543704976,10040.406113292447,10040.406113292447
2023-08-15,1.140783398299546,1.1360233543704976,10041.900933732879,10041.900933732879
2023-08-16,1.131018993311385,1.1360233543704976,9955.948431518947,9955.948431518947
2023-08-17,1.048850848684917,1.1360233543704976,10000.0,9232.652169075473
2023-08-18,0.9824990273397176,1.1360233543704976,10000.0,8648.581242276905
2023-08-19,1.0068241100410025,1.1360233543704976,10000.0,8862.706089338382
2023-08-20,1.0205854201504565,1.1360233543704976,10000.0,8983.841892194121
2023-08-21,1.0280884755968422,1.1360233543704976,10000.0,9049.888557674369
2023-08-22,0.996373715064792,1.1360233543704976,10000.0,8770.71506700591
2023-08-23,0.9813260141706291,1.1360233543704976,10000.0,8638.255634404712
2023-08-24,1.008678674765894,1.1360233543704976,10000.0,8879.031147425936
2023-08-25,0.979831711232144,1.1360233543704976,10000.0,8625.101829663494
2023-08-26,0.949192915654855,1.1360233543704976,10000.0,8355.399666768553
2023-08-27,0.9505041210815168,1.1360233543704976,10000.0,8366.941730772936
2023-08-28,0.9587039586581536,1.1360233543704976,10000.0,8439.12191567046
2023-08-29,0.9491281879763246,1.1360233543704976,10000.0,8354.829892579655
2023-08-30,0.9700200592804584,1.1360233543704976,10000.0,8538.73342963071
2023-08-31,0.9434516989797984,1.1360233543704976,10000.0,8304.8618265651
2023-09-01,0.91574707285839,1.1360233543704976,10000.0,8060.98808915624
2023-09-02,0.8847890528133588,1.1360233543704976,10000.0,7788.475909490832
2023-09-03,0.8875982741600124,1.1360233543704976,10000.0,7813.204462260861
2023-09-04,0.905059725698564,1.1360233543704976,10000.0,7966.911263017852
2023-09-05,0.896567723008876,1.1360233543704976,10000.0,7892.159254997792
2023-09-06,0.900906499872518,1.1360233543704976,10000.0,7930.351928123305
2023-09-07,0.9009666679460828,1.1360233543704976,10000.0,7930.88156576969
2023-09-08,0.9108580482570072,1.1360233543704976,10000.0,8017.951785522395
2023-09-09,0.9021147313343626,1.1360233543704976,10000.0,7940.987549804815
2023-09-10,0.8977812804099505,1.1360233543704976,10000.0,7902.841758983346
2023-09-11,0.8440381902787794,1.1360233543704976,10000.0,7429.760902639933
2023-09-12,0.7604321115282886,1.1360233543704976,10000.0,6693.807029606934
2023-09-13,0.7849724419181818,1.1360233543704976,10000.0,6909.826623706666
2023-09-14,0.7866228434448377,1.1360233543704976,10000.0,6924.354507489218
2023-09-15,0.8037353150362702,1.1360233543704976,10000.0,7074.989364823775
2023-09-16,0.8082522805969152,1.1360233543704976,10000.0,7114.750568176395
2023-09-17,0.8271527037400646,1.1360233543704976,10000.0,7281.124112086701
2023-09-18,0.794920572558373,1.1360233543704976,10000.0,6997.396395946989
2023-09-19,0.8226720384658568,1.1360233543704976,10000.0,7241.682446939855
2023-09-20,0.8628988218545123,1.1360233543704976,10000.0,7595.784175869066
2023-09-21,0.8591414120867272,1.1360233543704976,10000.0,7562.709065631855
2023-09-22,0.8224609466176447,1.1360233543704976,10000.0,7239.824282251603
2023-09-23,0.8407982000816504,1.1360233543704976,10000.0,7401.240448507859
2023-09-24,0.8198674377158868,1.1360233543704976,10000.0,7216.994567600225
2023-09-25,0.8063009992356142,1.1360233543704976,10000.0,7097.574148749856
2023-09-26,0.8054012196154923,1.1360233543704976,10000.0,7089.653716333918
2023-09-27,0.8241923798026364,1.1360233543704976,10000.0,7255.065458221538
2023-09-28,0.8174876447917838,1.1360233543704976,10000.0,7196.046116893227
2023-09-29,0.890055890601394,1.1360233543704976,10000.0,7834.837965057495
2023-09-30,0.9034869915795016,1.1360233543704976,10000.0,7953.067057148213
2023-10-01,0.9074781365453766,1.1360233543704976,10000.0,7988.199653238957
2023-10-02,0.9710938050419446,1.1360233543704976,10000.0,8548.185222653761
2023-10-03,0.9335648553025728,1.1360233543704976,10000.0,8217.831541147209
2023-10-04,0.9061375135926992,1.1360233543704976,10000.0,7976.398637463007
2023-10-05,0.8846102975870295,1.1360233543704976,10000.0,7786.9023923123195
2023-10-06,0.8589923316588289,1.1360233543704976,10000.0,7561.396764900318
2023-10-07,0.8901031439562224,1.1360233543704976,10000.0,7835.253919136666
2023-10-08,0.8686307522067619,1.1360233543704976,10000.0,7646.240271953691
2023-10-09,0.8477749334251286,1.1360233543704976,10000.0,7462.654092132678
2023-10-10,0.8198050565301487,1.1360233543704976,10000.0,7216.4454487330995
2023-10-11,0.8247297331509861,1.1360233543704976,10000.0,7259.795584114482
2023-10-12,0.8143171303053405,1.1360233543704976,10000.0,7168.13723214851
2023-10-13,0.8025855163184136,1.1360233543704976,10000.0,7064.868105314161
2023-10-14,0.806723745910045,1.1360233543704976,10000.0,7101.295433816792
2023-10-15,0.8037222004982033,1.1360233543704976,10000.0,7074.873922319742
2023-10-16,0.8033766099573092,1.1360233543704976,10000.0,7071.831814606335
